Id,Category
5796,6
5797,6
5798,6
5799,0
5800,0
5801,4
5802,3
5803,5
5804,9
5805,2
5806,4
5807,3
5808,0
5809,1
5810,6
5811,8
5812,3
5813,2
5814,4
5815,1
5816,8
5817,4
5818,9
5819,0
5820,4
5821,0
5822,3
5823,5
5824,9
5825,1
5826,6
5827,5
5828,3
5829,5
5830,3
5831,6
5832,6
5833,4
5834,6
5835,6
5836,7
5837,7
5838,8
5839,9
5840,7
5841,3
5842,8
5843,9
5844,1
5845,1
5846,0
5847,4
5848,7
5849,3
5850,3
5851,5
5852,1
5853,5
5854,7
5855,0
5856,7
5857,2
5858,7
5859,9
5860,2
5861,9
5862,1
5863,8
5864,5
5865,5
5866,3
5867,8
5868,1
5869,1
5870,4
5871,7
5872,2
5873,7
5874,9
5875,3
5876,3
5877,3
5878,9
5879,2
5880,2
5881,3
5882,5
5883,2
5884,6
5885,3
5886,6
5887,4
5888,6
5889,6
5890,0
5891,9
5892,9
5893,1
5894,8
5895,2
5896,7
5897,4
5898,0
5899,1
5900,6
5901,5
5902,7
5903,2
5904,6
5905,3
5906,8
5907,6
5908,3
5909,4
5910,2
5911,0
5912,7
5913,4
5914,2
5915,4
5916,3
5917,3
5918,6
5919,3
5920,5
5921,9
5922,5
5923,2
5924,1
5925,9
5926,5
5927,4
5928,2
5929,3
5930,7
5931,0
5932,8
5933,1
5934,4
5935,5
5936,6
5937,5
5938,3
5939,8
5940,2
5941,0
5942,2
5943,7
5944,2
5945,0
5946,9
5947,8
5948,8
5949,3
5950,6
5951,7
5952,7
5953,2
5954,0
5955,2
5956,7
5957,2
5958,6
5959,8
5960,1
5961,9
5962,6
5963,3
5964,7
5965,2
5966,4
5967,0
5968,4
5969,9
5970,6
5971,8
5972,8
5973,1
5974,2
5975,5
5976,0
5977,3
5978,2
5979,7
5980,3
5981,7
5982,3
5983,7
5984,4
5985,2
5986,1
5987,3
5988,1
5989,6
5990,8
5991,1
5992,1
5993,0
5994,6
5995,6
5996,4
5997,0
5998,5
5999,7
6000,3
6001,5
6002,0
6003,5
6004,8
6005,0
6006,1
6007,2
6008,6
6009,3
6010,5
6011,3
6012,3
6013,1
6014,9
6015,3
6016,3
6017,4
6018,8
6019,1
6020,8
6021,9
6022,0
6023,5
6024,8
6025,6
6026,9
6027,6
6028,3
6029,7
6030,6
6031,9
6032,4
6033,6
6034,9
6035,4
6036,5
6037,0
6038,0
6039,1
6040,0
6041,8
6042,0
6043,8
6044,4
6045,8
6046,1
6047,0
6048,6
6049,9
6050,9
6051,7
6052,3
6053,4
6054,0
6055,5
6056,9
6057,0
6058,7
6059,6
6060,9
6061,2
6062,0
6063,8
6064,5
6065,9
6066,3
6067,6
6068,1
6069,7
6070,8
6071,1
6072,2
6073,9
6074,3
6075,9
6076,3
6077,2
6078,2
6079,2
6080,1
6081,2
6082,6
6083,7
6084,7
6085,1
6086,6
6087,7
6088,9
6089,0
6090,6
6091,9
6092,1
6093,4
6094,9
6095,7
6096,7
6097,2
6098,0
6099,5
6100,9
6101,5
6102,0
6103,0
6104,0
6105,3
6106,7
6107,5
6108,7
6109,3
6110,8
6111,1
6112,8
6113,3
6114,3
6115,4
6116,9
6117,2
6118,0
6119,4
6120,0
6121,9
6122,8
6123,7
6124,0
6125,6
6126,5
6127,1
6128,9
6129,2
6130,2
6131,5
6132,6
6133,9
6134,6
6135,9
6136,7
6137,3
6138,3
6139,7
6140,4
6141,9
6142,2
6143,1
6144,4
6145,0
6146,7
6147,1
6148,6
6149,3
6150,9
6151,7
6152,4
6153,4
6154,3
6155,3
6156,2
6157,7
6158,4
6159,1
6160,6
6161,5
6162,3
6163,6
6164,4
6165,6
6166,4
6167,4
6168,1
6169,2
6170,5
6171,6
6172,6
6173,0
6174,5
6175,8
6176,3
6177,9
6178,0
6179,4
6180,8
6181,1
6182,5
6183,7
6184,9
6185,8
6186,7
6187,9
6188,8
6189,1
6190,0
6191,8
6192,3
6193,7
6194,1
6195,9
6196,7
6197,3
6198,7
6199,4
6200,7
6201,8
6202,1
6203,4
6204,3
6205,4
6206,3
6207,1
6208,8
6209,8
6210,8
6211,5
6212,6
6213,3
6214,2
6215,4
6216,3
6217,6
6218,6
6219,7
6220,1
6221,6
6222,1
6223,7
6224,7
6225,0
6226,2
6227,5
6228,7
6229,2
6230,8
6231,6
6232,4
6233,3
6234,5
6235,3
6236,4
6237,4
6238,5
6239,3
6240,4
6241,2
6242,3
6243,2
6244,0
6245,0
6246,4
6247,2
6248,2
6249,9
6250,2
6251,1
6252,0
6253,9
6254,6
6255,4
6256,2
6257,1
6258,8
6259,5
6260,1
6261,5
6262,4
6263,0
6264,8
6265,9
6266,7
6267,1
6268,7
6269,5
6270,2
6271,0
6272,6
6273,1
6274,2
6275,1
6276,5
6277,8
6278,6
6279,3
6280,3
6281,9
6282,6
6283,9
6284,2
6285,1
6286,3
6287,4
6288,9
6289,3
6290,4
6291,2
6292,4
6293,6
6294,4
6295,5
6296,1
6297,2
6298,2
6299,5
6300,1
6301,5
6302,9
6303,3
6304,7
6305,7
6306,4
6307,3
6308,2
6309,4
6310,1
6311,8
6312,4
6313,1
6314,9
6315,2
6316,8
6317,8
6318,4
6319,1
6320,1
6321,9
6322,2
6323,8
6324,7
6325,5
6326,7
6327,8
6328,9
6329,5
6330,1
6331,5
6332,2
6333,1
6334,0
6335,8
6336,3
6337,3
6338,7
6339,5
6340,6
6341,3
6342,4
6343,7
6344,2
6345,5
6346,7
6347,8
6348,4
6349,7
6350,5
6351,9
6352,8
6353,3
6354,5
6355,4
6356,6
6357,5
6358,3
6359,4
6360,0
6361,8
6362,1
6363,6
6364,0
6365,3
6366,4
6367,3
6368,2
6369,6
6370,5
6371,1
6372,8
6373,3
6374,8
6375,1
6376,8
6377,3
6378,8
6379,2
6380,1
6381,8
6382,9
6383,2
6384,2
6385,6
6386,0
6387,9
6388,9
6389,3
6390,9
6391,3
6392,5
6393,1
6394,2
6395,4
6396,6
6397,8
6398,0
6399,5
6400,3
6401,5
6402,8
6403,9
6404,6
6405,0
6406,1
6407,1
6408,8
6409,3
6410,0
6411,9
6412,3
6413,0
6414,0
6415,6
6416,6
6417,6
6418,8
6419,4
6420,7
6421,9
6422,0
6423,3
6424,1
6425,1
6426,8
6427,0
6428,1
6429,1
6430,2
6431,3
6432,0
6433,9
6434,6
6435,1
6436,4
6437,1
6438,9
6439,2
6440,3
6441,4
6442,5
6443,0
6444,1
6445,3
6446,1
6447,0
6448,3
6449,5
6450,7
6451,3
6452,7
6453,1
6454,5
6455,1
6456,8
6457,6
6458,5
6459,6
6460,4
6461,4
6462,6
6463,6
6464,0
6465,0
6466,3
6467,1
6468,6
6469,6
6470,7
6471,5
6472,5
6473,5
6474,2
6475,6
6476,0
6477,4
6478,7
6479,1
6480,8
6481,1
6482,1
6483,1
6484,9
6485,3
6486,4
6487,7
6488,7
6489,4
6490,0
6491,0
6492,8
6493,0
6494,1
6495,1
6496,5
6497,5
6498,7
6499,5
6500,8
6501,0
6502,1
6503,5
6504,3
6505,6
6506,0
6507,8
6508,9
6509,6
6510,6
6511,1
6512,2
6513,8
6514,2
6515,5
6516,8
6517,0
6518,3
6519,0
6520,5
6521,5
6522,2
6523,6
6524,6
6525,1
6526,1
6527,2
6528,9
6529,2
6530,6
6531,1
6532,1
6533,8
6534,3
6535,7
6536,9
6537,6
6538,4
6539,6
6540,8
6541,6
6542,8
6543,4
6544,3
6545,4
6546,2
6547,0
6548,2
6549,1
6550,9
6551,3
6552,2
6553,1
6554,6
6555,5
6556,8
6557,5
6558,8
6559,9
6560,0
6561,6
6562,3
6563,8
6564,4
6565,7
6566,9
6567,3
6568,0
6569,7
6570,8
6571,2
6572,3
6573,4
6574,4
6575,8
6576,0
6577,0
6578,8
6579,9
6580,3
6581,1
6582,7
6583,2
6584,1
6585,5
6586,3
6587,5
6588,3
6589,5
6590,8
6591,1
6592,9
6593,2
6594,0
6595,3
6596,7
6597,3
6598,8
6599,5
6600,5
6601,0
6602,8
6603,5
6604,4
6605,7
6606,3
6607,6
6608,7
6609,3
6610,3
6611,2
6612,4
6613,0
6614,5
6615,6
6616,6
6617,7
6618,1
6619,8
6620,7
6621,5
6622,8
6623,2
6624,6
6625,1
6626,5
6627,9
6628,0
6629,4
6630,8
6631,4
6632,4
6633,8
6634,1
6635,5
6636,3
6637,0
6638,8
6639,0
6640,0
6641,8
6642,2
6643,2
6644,2
6645,0
6646,0
6647,0
6648,8
6649,9
6650,6
6651,9
6652,5
6653,1
6654,1
6655,1
6656,2
6657,1
6658,6
6659,6
6660,1
6661,3
6662,7
6663,2
6664,6
6665,2
6666,5
6667,2
6668,7
6669,0
6670,2
6671,1
6672,2
6673,0
6674,5
6675,8
6676,3
6677,9
6678,5
6679,9
6680,9
6681,4
6682,2
6683,1
6684,9
6685,8
6686,1
6687,9
6688,6
6689,5
6690,0
6691,6
6692,5
6693,9
6694,9
6695,9
6696,0
6697,9
6698,9
6699,9
6700,1
6701,9
6702,5
6703,0
6704,2
6705,3
6706,3
6707,8
6708,1
6709,2
6710,3
6711,0
6712,6
6713,4
6714,4
6715,0
6716,0
6717,1
6718,7
6719,3
6720,2
6721,5
6722,3
6723,7
6724,2
6725,5
6726,5
6727,6
6728,5
6729,7
6730,1
6731,9
6732,7
6733,1
6734,5
6735,1
6736,6
6737,0
6738,3
6739,8
6740,7
6741,3
6742,6
6743,8
6744,7
6745,0
6746,1
6747,5
6748,6
6749,1
6750,3
6751,5
6752,1
6753,8
6754,5
6755,7
6756,8
6757,2
6758,7
6759,8
6760,7
6761,0
6762,3
6763,2
6764,0
6765,8
6766,5
6767,5
6768,3
6769,1
6770,5
6771,7
6772,9
6773,6
6774,4
6775,7
6776,4
6777,9
6778,0
6779,4
6780,3
6781,4
6782,7
6783,5
6784,8
6785,0
6786,3
6787,3
6788,8
6789,1
6790,9
6791,9
6792,1
6793,6
6794,9
6795,1
6796,8
6797,8
6798,5
6799,2
6800,9
6801,2
6802,3
6803,4
6804,8
6805,2
6806,5
6807,5
6808,4
6809,7
6810,1
6811,4
6812,9
6813,6
6814,8
6815,3
6816,9
6817,4
6818,6
6819,1
6820,8
6821,6
6822,0
6823,9
6824,0
6825,9
6826,5
6827,3
6828,0
6829,8
6830,1
6831,6
6832,5
6833,5
6834,0
6835,7
6836,8
6837,2
6838,1
6839,9
6840,9
6841,7
6842,4
6843,1
6844,0
6845,2
6846,2
6847,1
6848,5
6849,6
6850,9
6851,3
6852,1
6853,8
6854,8
6855,5
6856,8
6857,9
6858,9
6859,1
6860,5
6861,9
6862,9
6863,5
6864,9
6865,4
6866,6
6867,3
6868,6
6869,8
6870,6
6871,1
6872,4
6873,7
6874,4
6875,9
6876,9
6877,4
6878,7
6879,9
6880,9
6881,7
6882,3
6883,8
6884,6
6885,8
6886,2
6887,1
6888,8
6889,1
6890,7
6891,8
6892,4
6893,0
6894,6
6895,6
6896,3
6897,8
6898,0
6899,8
6900,4
6901,5
6902,4
6903,5
6904,2
6905,5
6906,5
6907,8
6908,2
6909,5
6910,9
6911,1
6912,1
6913,2
6914,7
6915,9
6916,9
6917,4
6918,7
6919,6
6920,7
6921,8
6922,8
6923,1
6924,1
6925,3
6926,0
6927,9
6928,3
6929,9
6930,8
6931,1
6932,5
6933,3
6934,6
6935,4
6936,4
6937,7
6938,3
6939,3
6940,5
6941,8
6942,9
6943,7
6944,1
6945,6
6946,7
6947,3
6948,1
6949,2
6950,5
6951,0
6952,6
6953,7
6954,2
6955,7
6956,3
6957,0
6958,6
6959,6
6960,2
6961,1
6962,8
6963,4
6964,4
6965,7
6966,2
6967,7
6968,8
6969,7
6970,2
6971,6
6972,5
6973,0
6974,0
6975,1
6976,0
6977,5
6978,4
6979,1
6980,1
6981,0
6982,1
6983,3
6984,8
6985,3
6986,0
6987,9
6988,2
6989,8
6990,7
6991,5
6992,7
6993,1
6994,8
6995,7
6996,8
6997,1
6998,5
6999,7
7000,1
7001,6
7002,1
7003,7
7004,4
7005,0
7006,6
7007,7
7008,6
7009,2
7010,2
7011,1
7012,2
7013,1
7014,1
7015,9
7016,5
7017,0
7018,8
7019,3
7020,5
7021,5
7022,8
7023,6
7024,4
7025,9
7026,9
7027,9
7028,7
7029,1
7030,4
7031,6
7032,8
7033,0
7034,7
7035,6
7036,4
7037,2
7038,4
7039,0
7040,1
7041,3
7042,9
7043,2
7044,6
7045,8
7046,4
7047,0
7048,7
7049,4
7050,3
7051,5
7052,8
7053,3
7054,2
7055,3
7056,5
7057,8
7058,8
7059,4
7060,1
7061,7
7062,8
7063,6
7064,1
7065,4
7066,8
7067,9
7068,3
7069,2
7070,1
7071,8
7072,6
7073,2
7074,0
7075,1
7076,0
7077,1
7078,8
7079,6
7080,7
7081,1
7082,4
7083,4
7084,0
7085,1
7086,9
7087,6
7088,9
7089,1
7090,4
7091,4
7092,9
7093,3
7094,6
7095,0
7096,0
7097,4
7098,5
7099,0
7100,5
7101,9
7102,6
7103,3
7104,4
7105,2
7106,3
7107,1
7108,1
7109,6
7110,9
7111,9
7112,7
7113,2
7114,1
7115,8
7116,4
7117,0
7118,6
7119,3
7120,3
7121,0
7122,3
7123,7
7124,4
7125,2
7126,0
7127,5
7128,4
7129,9
7130,9
7131,2
7132,2
7133,0
7134,5
7135,4
7136,9
7137,7
7138,3
7139,3
7140,7
7141,4
7142,1
7143,7
7144,9
7145,4
7146,2
7147,5
7148,2
7149,3
7150,4
7151,0
7152,4
7153,1
7154,0
7155,6
7156,0
7157,1
7158,9
7159,0
7160,6
7161,3
7162,9
7163,6
7164,8
7165,9
7166,0
7167,1
7168,0
7169,7
7170,3
7171,9
7172,4
7173,7
7174,5
7175,8
7176,2
7177,0
7178,9
7179,6
7180,4
7181,5
7182,1
7183,7
7184,5
7185,4
7186,3
7187,2
7188,4
7189,1
7190,0
7191,8
7192,8
7193,4
7194,1
7195,1
7196,0
7197,5
7198,7
7199,4
7200,7
7201,7
7202,2
7203,4
7204,2
7205,7
7206,1
7207,1
7208,0
7209,0
7210,5
7211,2
7212,6
7213,3
7214,9
7215,3
7216,3
7217,3
7218,6
7219,2
7220,7
7221,7
7222,3
7223,0
7224,2
7225,5
7226,4
7227,6
7228,9
7229,5
7230,4
7231,2
7232,0
7233,4
7234,9
7235,9
7236,5
7237,6
7238,7
7239,2
7240,7
7241,9
7242,2
7243,7
7244,8
7245,1
7246,1
7247,2
7248,4
7249,7
7250,4
7251,9
7252,7
7253,1
7254,1
7255,6
7256,2
7257,9
7258,1
7259,2
7260,9
7261,1
7262,1
7263,0
7264,1
7265,2
7266,9
7267,4
7268,4
7269,2
7270,9
7271,1
7272,1
7273,8
7274,8
7275,3
7276,0
7277,6
7278,3
7279,6
7280,7
7281,2
7282,5
7283,4
7284,8
7285,6
7286,4
7287,8
7288,8
7289,4
7290,6
7291,5
7292,6
7293,4
7294,4
7295,1
7296,2
7297,8
7298,5
7299,6
7300,3
7301,5
7302,7
7303,0
7304,9
7305,5
7306,8
7307,7
7308,0
7309,0
7310,5
7311,3
7312,5
7313,9
7314,3
7315,3
7316,9
7317,3
7318,8
7319,1
7320,6
7321,4
7322,2
7323,3
7324,9
7325,0
7326,6
7327,5
7328,5
7329,1
7330,6
7331,5
7332,1
7333,8
7334,0
7335,1
7336,8
7337,4
7338,3
7339,2
7340,5
7341,4
7342,4
7343,2
7344,5
7345,6
7346,7
7347,2
7348,1
7349,0
7350,8
7351,2
7352,6
7353,5
7354,4
7355,6
7356,4
7357,9
7358,0
7359,7
7360,2
7361,3
7362,0
7363,7
7364,7
7365,8
7366,7
7367,9
7368,3
7369,3
7370,5
7371,0
7372,7
7373,1
7374,7
7375,6
7376,6
7377,6
7378,6
7379,9
7380,6
7381,2
7382,2
7383,8
7384,7
7385,8
7386,0
7387,8
7388,9
7389,2
7390,3
7391,1
7392,9
7393,2
7394,1
7395,5
7396,1
7397,7
7398,9
7399,2
7400,8
7401,8
7402,2
7403,5
7404,4
7405,1
7406,7
7407,1
7408,3
7409,1
7410,8
7411,9
7412,1
7413,8
7414,5
7415,3
7416,5
7417,9
7418,1
7419,6
7420,4
7421,1
7422,4
7423,1
7424,3
7425,6
7426,2
7427,1
7428,4
7429,2
7430,3
7431,2
7432,4
7433,4
7434,0
7435,4
7436,7
7437,3
7438,8
7439,7
7440,8
7441,2
7442,3
7443,4
7444,9
7445,0
7446,1
7447,5
7448,7
7449,0
7450,2
7451,7
7452,8
7453,2
7454,3
7455,8
7456,7
7457,0
7458,8
7459,8
7460,8
7461,8
7462,7
7463,0
7464,9
7465,6
7466,6
7467,0
7468,9
7469,7
7470,8
7471,3
7472,4
7473,9
7474,9
7475,5
7476,1
7477,4
7478,7
7479,2
7480,8
7481,4
7482,8
7483,0
7484,3
7485,0
7486,4
7487,7
7488,0
7489,6
7490,7
7491,9
7492,3
7493,8
7494,6
7495,9
7496,2
7497,1
7498,2
7499,0
7500,4
7501,7
7502,1
7503,6
7504,9
7505,0
7506,7
7507,9
7508,3
7509,6
7510,9
7511,8
7512,1
7513,5
7514,1
7515,2
7516,1
7517,4
7518,4
7519,1
7520,1
7521,1
7522,9
7523,1
7524,2
7525,6
7526,0
7527,2
7528,6
7529,8
7530,4
7531,3
7532,1
7533,3
7534,5
7535,3
7536,0
7537,8
7538,4
7539,9
7540,4
7541,1
7542,4
7543,3
7544,4
7545,7
7546,8
7547,4
7548,4
7549,3
7550,1
7551,7
7552,4
7553,1
7554,0
7555,5
7556,2
7557,6
7558,5
7559,0
7560,1
7561,0
7562,4
7563,9
7564,9
7565,8
7566,6
7567,5
7568,8
7569,6
7570,6
7571,6
7572,3
7573,4
7574,5
7575,1
7576,5
7577,1
7578,7
7579,0
7580,0
7581,3
7582,0
7583,8
7584,9
7585,6
7586,1
7587,8
7588,3
7589,3
7590,2
7591,8
7592,1
7593,7
7594,9
7595,8
7596,4
7597,5
7598,6
7599,0
7600,5
7601,2
7602,4
7603,7
7604,9
7605,4
7606,1
7607,4
7608,5
7609,1
7610,0
7611,2
7612,9
7613,7
7614,8
7615,2
7616,6
7617,2
7618,7
7619,3
7620,8
7621,8
7622,4
7623,7
7624,8
7625,0
7626,7
7627,4
7628,2
7629,8
7630,9
7631,0
7632,7
7633,5
7634,3
7635,2
7636,5
7637,7
7638,6
7639,4
7640,6
7641,4
7642,6
7643,8
7644,9
7645,7
7646,1
7647,1
7648,4
7649,7
7650,3
7651,9
7652,6
7653,8
7654,8
7655,8
7656,0
7657,0
7658,2
7659,5
7660,0
7661,8
7662,2
7663,2
7664,5
7665,9
7666,3
7667,5
7668,2
7669,0
7670,6
7671,6
7672,7
7673,2
7674,0
7675,6
7676,7
7677,7
7678,0
7679,4
7680,6
7681,2
7682,2
7683,9
7684,9
7685,5
7686,2
7687,4
7688,4
7689,1
7690,0
7691,8
7692,1
7693,9
7694,1
7695,7
7696,0
7697,2
7698,8
7699,4
7700,8
7701,6
7702,0
7703,6
7704,6
7705,8
7706,6
7707,0
7708,7
7709,3
7710,3
7711,8
7712,2
7713,8
7714,0
7715,3
7716,8
7717,3
7718,4
7719,7
7720,9
7721,2
7722,0
7723,7
7724,9
7725,9
7726,3
7727,1
7728,6
7729,6
7730,6
7731,5
7732,2
7733,0
7734,8
7735,2
7736,8
7737,3
7738,2
7739,1
7740,0
7741,5
7742,8
7743,4
7744,8
7745,9
7746,8
7747,3
7748,1
7749,6
7750,1
7751,4
7752,1
7753,7
7754,0
7755,1
7756,1
7757,6
7758,7
7759,7
7760,4
7761,2
7762,3
7763,2
7764,8
7765,9
7766,0
7767,3
7768,5
7769,8
7770,5
7771,9
7772,0
7773,9
7774,4
7775,1
7776,7
7777,5
7778,0
7779,9
7780,0
7781,2
7782,1
7783,3
7784,8
7785,0
7786,7
7787,1
7788,7
7789,4
7790,7
7791,7
7792,4
7793,6
7794,5
7795,1
7796,6
7797,0
7798,1
7799,2
7800,4
7801,1
7802,5
7803,5
7804,0
7805,3
7806,3
7807,3
7808,4
7809,5
7810,4
7811,5
7812,4
7813,7
7814,6
7815,5
7816,1
7817,3
7818,6
7819,5
7820,7
7821,8
7822,1
7823,6
7824,1
7825,3
7826,5
7827,4
7828,0
7829,8
7830,0
7831,8
7832,8
7833,7
7834,3
7835,9
7836,3
7837,0
7838,1
7839,8
7840,7
7841,3
7842,1
7843,9
7844,5
7845,4
7846,7
7847,9
7848,0
7849,4
7850,3
7851,1
7852,6
7853,8
7854,4
7855,2
7856,5
7857,4
7858,0
7859,7
7860,4
7861,7
7862,2
7863,8
7864,6
7865,7
7866,4
7867,1
7868,3
7869,0
7870,0
7871,1
7872,6
7873,3
7874,6
7875,5
7876,8
7877,7
7878,1
7879,1
7880,7
7881,1
7882,3
7883,0
7884,3
7885,3
7886,2
7887,7
7888,2
7889,4
7890,0
7891,1
7892,9
7893,5
7894,4
7895,4
7896,7
7897,1
7898,6
7899,4
7900,3
7901,5
7902,4
7903,2
7904,1
7905,5
7906,3
7907,4
7908,3
7909,1
7910,0
7911,3
7912,1
7913,3
7914,0
7915,3
7916,6
7917,2
7918,9
7919,4
7920,6
7921,9
7922,0
7923,1
7924,0
7925,1
7926,4
7927,5
7928,0
7929,3
7930,2
7931,3
7932,8
7933,2
7934,4
7935,2
7936,9
7937,2
7938,7
7939,3
7940,9
7941,8
7942,1
7943,8
7944,6
7945,4
7946,5
7947,3
7948,9
7949,8
7950,5
7951,6
7952,6
7953,8
7954,1
7955,3
7956,2
7957,4
7958,4
7959,7
7960,0
7961,7
7962,1
7963,3
7964,7
7965,8
7966,0
7967,8
7968,8
7969,6
7970,3
7971,5
7972,4
7973,2
7974,8
7975,1
7976,8
7977,4
7978,6
7979,1
7980,6
7981,1
7982,0
7983,3
7984,6
7985,7
7986,3
7987,2
7988,6
7989,9
7990,3
7991,4
7992,8
7993,4
7994,1
7995,5
7996,1
7997,5
7998,0
7999,0
8000,9
8001,8
8002,4
8003,5
8004,6
8005,4
8006,5
8007,0
8008,2
8009,2
8010,5
8011,8
8012,6
8013,1
8014,5
8015,2
8016,5
8017,7
8018,1
8019,2
8020,6
8021,8
8022,2
8023,0
8024,9
8025,5
8026,4
8027,6
8028,3
8029,6
8030,1
8031,7
8032,7
8033,7
8034,4
8035,0
8036,7
8037,5
8038,7
8039,4
8040,1
8041,1
8042,7
8043,2
8044,5
8045,3
8046,1
8047,3
8048,8
8049,7
8050,7
8051,4
8052,4
8053,4
8054,9
8055,5
8056,7
8057,8
8058,7
8059,9
8060,7
8061,7
8062,5
8063,0
8064,1
8065,8
8066,2
8067,9
8068,5
8069,9
8070,2
8071,2
8072,7
8073,3
8074,0
8075,8
8076,9
8077,7
8078,5
8079,0
8080,4
8081,8
8082,1
8083,2
8084,3
8085,3
8086,0
8087,7
8088,3
8089,5
8090,3
8091,2
8092,3
8093,3
8094,7
8095,1
8096,1
8097,8
8098,3
8099,9
8100,0
8101,8
8102,2
8103,8
8104,1
8105,7
8106,7
8107,1
8108,0
8109,8
8110,6
8111,0
8112,2
8113,7
8114,8
8115,8
8116,2
8117,9
8118,0
8119,3
8120,5
8121,4
8122,9
8123,4
8124,2
8125,0
8126,3
8127,7
8128,9
8129,9
8130,4
8131,6
8132,7
8133,7
8134,1
8135,1
8136,7
8137,2
8138,2
8139,9
8140,2
8141,5
8142,5
8143,2
8144,9
8145,9
8146,1
8147,8
8148,1
8149,0
8150,5
8151,2
8152,6
8153,3
8154,2
8155,7
8156,8
8157,7
8158,0
8159,2
8160,0
8161,3
8162,2
8163,7
8164,3
8165,3
8166,5
8167,3
8168,0
8169,5
8170,4
8171,4
8172,0
8173,6
8174,1
8175,3
8176,2
8177,5
8178,7
8179,4
8180,7
8181,4
8182,8
8183,1
8184,6
8185,8
8186,1
8187,5
8188,8
8189,5
8190,7
8191,0
8192,8
8193,2
8194,5
8195,8
8196,7
8197,2
8198,5
8199,9
8200,5
8201,5
8202,8
8203,0
8204,1
8205,1
8206,1
8207,4
8208,2
8209,8
8210,2
8211,5
8212,3
8213,1
8214,0
8215,3
8216,7
8217,5
8218,9
8219,4
8220,0
8221,3
8222,5
8223,9
8224,2
8225,7
8226,2
8227,8
8228,3
8229,7
8230,6
8231,7
8232,7
8233,6
8234,8
8235,0
8236,5
8237,2
8238,3
8239,5
8240,3
8241,2
8242,8
8243,4
8244,8
8245,2
8246,6
8247,9
8248,0
8249,6
8250,4
8251,4
8252,3
8253,5
8254,2
8255,9
8256,8
8257,4
8258,1
8259,8
8260,1
8261,6
8262,8
8263,1
8264,8
8265,5
8266,4
8267,2
8268,6
8269,1
8270,6
8271,7
8272,5
8273,1
8274,6
8275,4
8276,7
8277,7
8278,9
8279,0
8280,2
8281,6
8282,9
8283,3
8284,9
8285,1
8286,5
8287,3
8288,2
8289,1
8290,5
8291,4
8292,1
8293,7
8294,3
8295,9
8296,4
8297,7
8298,9
8299,7
8300,5
8301,8
8302,9
8303,8
8304,5
8305,2
8306,4
8307,4
8308,5
8309,4
8310,7
8311,7
8312,5
8313,8
8314,3
8315,5
8316,6
8317,1
8318,0
8319,5
8320,7
8321,1
8322,4
8323,4
8324,0
8325,6
8326,8
8327,7
8328,3
8329,3
8330,8
8331,6
8332,1
8333,8
8334,2
8335,0
8336,8
8337,9
8338,2
8339,8
8340,2
8341,4
8342,2
8343,3
8344,5
8345,5
8346,7
8347,5
8348,1
8349,2
8350,1
8351,6
8352,9
8353,2
8354,1
8355,1
8356,7
8357,9
8358,8
8359,1
8360,4
8361,3
8362,1
8363,8
8364,8
8365,9
8366,1
8367,9
8368,3
8369,8
8370,7
8371,4
8372,0
8373,3
8374,5
8375,0
8376,9
8377,0
8378,0
8379,2
8380,5
8381,6
8382,4
8383,3
8384,6
8385,7
8386,0
8387,1
8388,5
8389,5
8390,7
8391,4
8392,3
8393,7
8394,2
8395,0
8396,8
8397,5
8398,0
8399,8
8400,9
8401,7
8402,8
8403,6
8404,6
8405,8
8406,0
8407,8
8408,2
8409,7
8410,6
8411,3
8412,5
8413,9
8414,3
8415,8
8416,5
8417,5
8418,9
8419,0
8420,6
8421,9
8422,1
8423,9
8424,4
8425,4
8426,0
8427,8
8428,1
8429,9
8430,0
8431,8
8432,7
8433,2
8434,0
8435,3
8436,6
8437,6
8438,5
8439,0
8440,0
8441,6
8442,5
8443,1
8444,7
8445,3
8446,0
8447,6
8448,2
8449,1
8450,2
8451,7
8452,2
8453,1
8454,4
8455,7
8456,1
8457,4
8458,2
8459,4
8460,1
8461,7
8462,4
8463,9
8464,1
8465,3
8466,3
8467,7
8468,4
8469,0
8470,6
8471,1
8472,7
8473,4
8474,3
8475,3
8476,6
8477,8
8478,9
8479,0
8480,3
8481,3
8482,1
8483,4
8484,6
8485,0
8486,6
8487,4
8488,9
8489,0
8490,9
8491,2
8492,4
8493,7
8494,1
8495,0
8496,3
8497,3
8498,3
8499,9
8500,0
8501,1
8502,4
8503,2
8504,5
8505,1
8506,8
8507,6
8508,9
8509,9
8510,2
8511,1
8512,5
8513,0
8514,1
8515,7
8516,7
8517,3
8518,5
8519,0
8520,6
8521,4
8522,9
8523,7
8524,6
8525,9
8526,0
8527,3
8528,7
8529,7
8530,3
8531,7
8532,8
8533,3
8534,8
8535,8
8536,5
8537,4
8538,0
8539,5
8540,6
8541,9
8542,1
8543,3
8544,8
8545,7
8546,0
8547,6
8548,9
8549,6
8550,4
8551,1
8552,4
8553,2
8554,3
8555,9
8556,7
8557,6
8558,2
8559,3
8560,7
8561,3
8562,9
8563,3
8564,0
8565,5
8566,5
8567,2
8568,8
8569,1
8570,0
8571,7
8572,3
8573,1
8574,0
8575,6
8576,3
8577,3
8578,5
8579,4
8580,9
8581,0
8582,8
8583,5
8584,0
8585,1
8586,3
8587,1
8588,0
8589,3
8590,9
8591,6
8592,6
8593,6
